Age,12-A6,12-B1,12-B2,12-B3,12-B4,12-B5,12-C1,12-C2,12-C3,12-C4,12-C5,12-D1,12-D2,12-D3,18-A6,18-B1,18-B2,18-B3,18-B4,18-B5,18-C1,18-C2,18-C3,18-C4,18-C5,18-D1,18-D2,18-D3,24-A6,24-B1,24-B2,24-B3,24-B4,24-B5,24-C1,24-C2,24-C3,24-C4,24-C5,24-D1,24-D2,24-D3,30-A6,30-B1,30-B2,30-B3,30-B4,30-B5,30-C1,30-C2,30-C3,30-C4,30-C5,30-D1,30-D2,30-D3,36-A6,36-B1,36-B2,36-B3,36-B4,36-B5,36-C1,36-C2,36-C3,36-C4,36-C5,36-D1,36-D2,36-D3,42-A6,42-B1,42-B2,42-B3,42-B4,42-B5,42-C1,42-C2,42-C3,42-C4,42-C5,42-D1,42-D2,42-D3,48-A6,48-B1,48-B2,48-B3,48-B4,48-B5,48-C1,48-C2,48-C3,48-C4,48-C5,48-D1,48-D2,48-D3,54-A6,54-B1,54-B2,54-B3,54-B4,54-B5,54-C1,54-C2,54-C3,54-C4,54-C5,54-D1,54-D2,54-D3,60-A6,60-B1,60-B2,60-B3,60-B4,60-B5,60-C1,60-C2,60-C3,60-C4,60-C5,60-D1,60-D2,60-D3,
24,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0012561620982,0.0018321705062,0.0023826810096,0.0029366326479,0.0034931281522,0.0040522512476,0.0036212469102,0.0000000000000,0.0046430607163,0.0051477713867,0.0071337718029,0.0069980476495,0.0000000000000,0.0083414303093,0.0015464600024,0.0020200096194,0.0024683835212,0.0029206732095,0.0033772223019,0.0038381484387,0.0037209141799,0.0041016516386,0.0044655092719,0.0048326359216,0.0062511829663,0.0071602834418,0.0076611933097,0.0081608185245,0.0021982200907,0.0027897242800,0.0034980815588,0.0042697718536,0.0053260479886,0.0065158727959,0.0058504078499,0.0066352157596,0.0073650894931,0.0081752493374,0.0117303009925,0.0089768583960,0.0098219124740,0.0107215428746,0.0039288279304,0.0048939397893,0.0058782248322,0.0068832134004,0.0084095148039,0.0101214503842,0.0097413589467,0.0107966487184,0.0118311921393,0.0128901444687,0.0139762945843,0.0120776198672,0.0129860500870,0.0139327889956,0.0028081958115,0.0036103582149,0.0045293883933,0.0055649215526,0.0076399696732,0.0096843411049,0.0100852397222,0.0115658511843,0.0131696844553,0.0144494375295,0.0168115722498,0.0137040899847,0.0158133562477,0.0169134938679,0.0037925435304,0.0045192956385,0.0052681845369,0.0060328813650,0.0077400407500,0.0086863495869,0.0125875508345,0.0139721814263,0.0154408104479,0.0160853924390,0.0185582948277,0.0149660957910,0.0172989621083,0.0174719517294,0.0035692830923,0.0043583778067,0.0052259978621,0.0061761613050,0.0082979157787,0.0100584817706,0.0108117147588,0.0125848711489,0.0145506695934,0.0158811856824,0.0191682953531,0.0145542982052,0.0172998485250,0.0182089881231,0.0053630088202,0.0062463860774,0.0071681886380,0.0081165962748,0.0097373168017,0.0115885898217,0.0119290643443,0.0132401924865,0.0146351616954,0.0160952837929,0.0176281936763,0.0165005333630,0.0178787497353,0.0193571592812,0.2322859113745
25,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0020417892723,0.0025912005498,0.0032491493598,0.0039659242506,0.0049470331442,0.0060521870538,0.0054891682680,0.0062255173883,0.0069103243011,0.0076704599742,0.0110060012282,0.0084808164879,0.0092791746931,0.0101290934506,0.0036492427464,0.0045456748409,0.0054599157079,0.0063933867857,0.0078110727786,0.0094011827578,0.0091398684996,0.0101299982952,0.0111006627451,0.0120942289498,0.0131133135849,0.0114102365421,0.0122684688598,0.0131628930103,0.0026506013095,0.0034077467721,0.0042752014504,0.0052526210224,0.0072112185117,0.0091408608719,0.0096350639689,0.0110495852439,0.0125818280649,0.0138044566859,0.0160611525860,0.0130387301264,0.0150455874660,0.0160923112942,0.0035797079416,0.0042656750959,0.0049725367351,0.0056943191712,0.0073056736512,0.0081988761237,0.0120256791948,0.0133485039063,0.0147515776021,0.0153673873288,0.0177299065510,0.0142394631298,0.0164590643121,0.0166236549552,0.0034041675400,0.0041567586188,0.0049842424449,0.0058904511894,0.0079140529942,0.0095931749485,0.0101828162485,0.0118528312371,0.0137042826293,0.0149574049278,0.0180533091864,0.0136108392048,0.0161784136358,0.0170286197199,0.0051149152562,0.0059574273537,0.0068365871945,0.0077411213568,0.0092868671176,0.0110524999798,0.0112351715657,0.0124700336803,0.0137838599737,0.0151590493262,0.0166027925266,0.0154309127951,0.0167197885050,0.0181023625271,0.2172283503257
26,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0018770649765,0.0023821517064,0.0029870195468,0.0036459675890,0.0045479241068,0.0055639181301,0.0051110957321,0.0057967279923,0.0064343680715,0.0071421485594,0.0102479507202,0.0080218949042,0.0087770516308,0.0095809788186,0.0033548348221,0.0041789459639,0.0050194291297,0.0058775910813,0.0071809032111,0.0086427287732,0.0085103499473,0.0094322834581,0.0103360923204,0.0112612255538,0.0122101196075,0.0107927955408,0.0116045864179,0.0124506106829,0.0024952168262,0.0032079766409,0.0040245790857,0.0049447000233,0.0067884799209,0.0086050021073,0.0091981667329,0.0105485472365,0.0120113112604,0.0131785003881,0.0153328675227,0.0124103630136,0.0143205051716,0.0153167849134,0.0033698570422,0.0040156111884,0.0046810349357,0.0053605047877,0.0068773978779,0.0077182387207,0.0114803806874,0.0127432225630,0.0140826745722,0.0146705607098,0.0169259526601,0.0135532298658,0.0156658632396,0.0158225218720,0.0032399918735,0.0039562871059,0.0047438631699,0.0056063674189,0.0075323752684,0.0091305167884,0.0095624206554,0.0111306887487,0.0128693390988,0.0140461139967,0.0169533980041,0.0126893839712,0.0150831333455,0.0158757803890,0.0048682339130,0.0056701134672,0.0065068733229,0.0073677837512,0.0088389815242,0.0105194617173,0.0105506604485,0.0117102876777,0.0129440681348,0.0142354730613,0.0155912551420,0.0143862383896,0.0155878570796,0.0168768306962,0.2025219683549
27,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0017065359508,0.0021657361776,0.0027156525246,0.0033147359542,0.0041347508408,0.0050584430669,0.0047174569345,0.0053502841853,0.0059388154457,0.0065920851447,0.0094586892369,0.0075972939235,0.0083124800085,0.0090738551215,0.0030500522383,0.0037992939047,0.0045634202170,0.0053436192194,0.0065285270582,0.0078575475805,0.0078549124256,0.0087058418273,0.0095400424780,0.0103939251708,0.0112697387083,0.0102215300698,0.0109903526450,0.0117915966259,0.0023436214900,0.0030130780284,0.0037800683028,0.0046442878689,0.0063760500731,0.0080822105912,0.0087785012018,0.0100672707162,0.0114632962629,0.0125772324914,0.0146333068190,0.0118240070889,0.0136439002212,0.0145931084528,0.0031651234872,0.0037716452445,0.0043966415887,0.0050348306752,0.0064595658753,0.0072493219590,0.0109565893495,0.0121618141780,0.0134401538096,0.0140012176950,0.0161537075900,0.0129128765883,0.0149256937767,0.0150749507145,0.0030786332625,0.0037592554413,0.0045076085118,0.0053271581817,0.0071572466697,0.0086757972815,0.0089571390324,0.0104261389706,0.0120547363180,0.0131570237775,0.0158802826676,0.0117989299929,0.0140247024458,0.0147617269536,0.0046257853227,0.0053877295387,0.0061828169417,0.0070008521665,0.0083987811047,0.0099955697454,0.0098828252726,0.0109690504757,0.0121247351592,0.0133343968015,0.0146043606561,0.0133767108005,0.0144940081283,0.0156925304127,0.1883103649522
28,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0015328472236,0.0019453107245,0.0024392573919,0.0029773669884,0.0037139219620,0.0045436021474,0.0043091321053,0.0048871842765,0.0054247745469,0.0060214997471,0.0086399816745,0.0072020697852,0.0078800506749,0.0086018177609,0.0027396223930,0.0034126073410,0.0040989619975,0.0047997534892,0.0058640631453,0.0070578179073,0.0071750215820,0.0079522978254,0.0087142932937,0.0094942672027,0.0102942737073,0.0096897887084,0.0104186158270,0.0111781777346,0.0021971755696,0.0028247997645,0.0035438631031,0.0043540801648,0.0059776297114,0.0075771773449,0.0083790914376,0.0096092237067,0.0109417320058,0.0120049856638,0.0139675114296,0.0112832225184,0.0130198807441,0.0139256758449,0.0029673443559,0.0035359663767,0.0041219085624,0.0047202191154,0.0060559268601,0.0067963334404,0.0104580795620,0.0116084683139,0.0128286452456,0.0133641814937,0.0154187360509,0.0123222913183,0.0142430499964,0.0143854804963,0.0029217756968,0.0035677199102,0.0042779440998,0.0050557373943,0.0067925821600,0.0082337620257,0.0083728743079,0.0097460529307,0.0112684185922,0.0122988050042,0.0148444285914,0.0109474572938,0.0130126063275,0.0136964432795,0.0043900997561,0.0051132226170,0.0058678000068,0.0066441560178,0.0079708599313,0.0094862915678,0.0092381790118,0.0102535508914,0.0113338514829,0.0124646081731,0.0136517336259,0.0124113771595,0.0134480444494,0.0145600750770,0.1747209009238
29,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0013588001041,0.0017244304419,0.0021622919409,0.0026393018897,0.0032922247378,0.0040276988966,0.0038866150122,0.0044079882706,0.0048928669804,0.0054310823482,0.0077928180573,0.0068291346894,0.0074720086063,0.0081564013977,0.0024285520015,0.0030251228818,0.0036335454071,0.0042547655374,0.0051982281665,0.0062564380585,0.0064714995763,0.0071725626773,0.0078598433069,0.0085633395632,0.0092849041879,0.0091880354086,0.0098791226524,0.0105993531871,0.0020570204739,0.0026446093024,0.0033178044853,0.0040763388087,0.0055963241498,0.0070938386300,0.0080020323764,0.0091768087013,0.0104493541355,0.0114647613857,0.0133389735045,0.0107901111917,0.0124508721424,0.0133170812275,0.0027780611516,0.0033104114812,0.0038589771440,0.0044191222112,0.0056696268208,0.0063628037867,0.0099874660486,0.0110860873139,0.0122513562915,0.0127627934119,0.0147248930272,0.0117837695076,0.0136205851581,0.0137567910097,0.0027709099868,0.0033835009101,0.0040570527170,0.0047946847022,0.0064418475943,0.0078086122255,0.0078148212860,0.0090964773979,0.0105173772154,0.0114790882562,0.0138550457428,0.0101419284335,0.0120551209807,0.0126886402758,0.0041634172228,0.0048492016789,0.0055648165111,0.0063010854268,0.0075592850646,0.0089964674810,0.0086224533332,0.0095701505619,0.0105784489965,0.0116338406251,0.0127418440319,0.0114981310761,0.0124585189709,0.0134887248660,0.1618646983918
30,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0011873521827,0.0015068487578,0.0018894626574,0.0023062854132,0.0028768250874,0.0035195000807,0.0034500129609,0.0039128178678,0.0043432278332,0.0048209828949,0.0069174135372,0.0064692567968,0.0070782529062,0.0077265799518,0.0021221270966,0.0026434250672,0.0031750792902,0.0037179163678,0.0045423366843,0.0054670259165,0.0057445250802,0.0063668344103,0.0069769095199,0.0076013786775,0.0082418864972,0.0087038494947,0.0093585182123,0.0100407944440,0.0019240787522,0.0024736927178,0.0031033804453,0.0038128919903,0.0052346432736,0.0066353759494,0.0076484898288,0.0087713626628,0.0099876850109,0.0109582299500,0.0127496363895,0.0103453167219,0.0119376170912,0.0127681189436,0.0025985198019,0.0030964652384,0.0036095780389,0.0041335218866,0.0053032085181,0.0059515866400,0.0095462038760,0.0105962863024,0.0117100718389,0.0121989128519,0.0140743237781,0.0112980140398,0.0130591117084,0.0131897028254,0.0026273337630,0.0032081829508,0.0038468343007,0.0045462454792,0.0061080597207,0.0074040046914,0.0072874666464,0.0084826348819,0.0098076504708,0.0107044639585,0.0129200886418,0.0093882885074,0.0111593129945,0.0117457558940,0.0039476874712,0.0045979376288,0.0052764724852,0.0059745912224,0.0071675965544,0.0085303105740,0.0080405985980,0.0089243439445,0.0098646010461,0.0108487734297,0.0118820072780,0.0106437126376,0.0115327347496,0.0124863867329,0.1498366407944
31,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0010216173304,0.0012965174341,0.0016257247210,0.0019843658700,0.0024752675817,0.0030282357073,0.0029990467947,0.0034013564637,0.0037755056747,0.0041908112989,0.0060132083941,0.0061110602288,0.0066863368055,0.0072987666021,0.0018259130280,0.0022744463687,0.0027318903991,0.0031989563414,0.0039083011299,0.0047039189412,0.0049936332772,0.0055345978542,0.0060649273987,0.0066077694826,0.0071645537456,0.0082219256641,0.0088403460003,0.0094848452489,0.0017990540943,0.0023129547098,0.0029017259765,0.0035651341912,0.0048945015387,0.0062042160462,0.0073187004793,0.0083931570233,0.0095570337038,0.0104857304622,0.0121998946254,0.0099480244458,0.0114791755380,0.0122777835412,0.0024296706583,0.0028952601127,0.0033750313712,0.0038649298867,0.0049586114842,0.0055648586627,0.0091345884544,0.0101393931843,0.0112051542590,0.0116729173124,0.0134674638375,0.0108641352292,0.0125576012805,0.0126831772933,0.0024921514760,0.0030431146545,0.0036489059425,0.0043123308279,0.0057937861809,0.0070230518406,0.0067945889445,0.0079089236337,0.0091443236305,0.0099804823815,0.0120462563615,0.0086914651460,0.0103310395573,0.0108739551289,0.0037445699883,0.0043613632990,0.0050049859966,0.0056671849398,0.0067988074390,0.0080914067285,0.0074967838609,0.0083207583163,0.0091974224326,0.0101150316816,0.0110783841913,0.0098537084093,0.0106767449717,0.0115596144072,0.1387153728861
32,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0008648656993,0.0010975865659,0.0013762820049,0.0016798951278,0.0020954754430,0.0025635990255,0.0025330508947,0.0028728491496,0.0031888625560,0.0035396374372,0.0050788680356,0.0057410250678,0.0062814676626,0.0068568137863,0.0015457544629,0.0019254671888,0.0023127233947,0.0027081251766,0.0033086318029,0.0039821741698,0.0042177158633,0.0046746246411,0.0051225508721,0.0055810454274,0.0060513158073,0.0077240739864,0.0083050479123,0.0089105216278,0.0016824313300,0.0021630186002,0.0027136230698,0.0033340261852,0.0045772179723,0.0058020309047,0.0070119718869,0.0080413976848,0.0091564959985,0.0100462708403,0.0116885939489,0.0095959614234,0.0110729247034,0.0118432697737,0.0022721684968,0.0027075763522,0.0031562466836,0.0036143877777,0.0046371720233,0.0052041195376,0.0087517555366,0.0097144486456,0.0107355434034,0.0111837023887,0.0129030390140,0.0104796508218,0.0121131846947,0.0122343165416,0.0023662743970,0.0028894087551,0.0034646018878,0.0040945175795,0.0055011455095,0.0066683216967,0.0063392586115,0.0073789176449,0.0085315289556,0.0093116536410,0.0112389925277,0.0080553685159,0.0095749484567,0.0100781300180,0.0035554340000,0.0041410734499,0.0047521871503,0.0053809388213,0.0064554037456,0.0076827146189,0.0069943968704,0.0077631537745,0.0085810694121,0.0094371862989,0.0103359810225,0.0091325514342,0.0098953529528,0.0107136083948,0.1285633007371
33,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0007205237224,0.0009144045818,0.0011465870759,0.0013995286108,0.0017457505455,0.0021357465257,0.0020509731799,0.0023261027120,0.0025819740103,0.0028659911514,0.0041122829972,0.0053434873565,0.0058465069634,0.0063820132016,0.0012877753857,0.0016041158613,0.0019267408460,0.0022561519487,0.0027564368717,0.0033175682170,0.0034150210461,0.0037849732057,0.0041476523324,0.0045188884722,0.0048996593199,0.0071892199041,0.0077299642469,0.0082935118896,0.0015744764297,0.0020242263338,0.0025395007132,0.0031200950381,0.0042835161724,0.0054297377498,0.0067266824847,0.0077142250184,0.0087839543922,0.0096375278149,0.0112130312920,0.0092853964387,0.0107145590806,0.0114599725996,0.0021263725174,0.0025338419894,0.0029537229372,0.0033824669467,0.0043396232113,0.0048701919675,0.0083956812188,0.0093192061529,0.0102987566037,0.0107286817724,0.0123780653907,0.0101404859947,0.0117211519578,0.0118383634774,0.0022504206172,0.0027479420993,0.0032949735367,0.0038940482938,0.0052318071347,0.0063418378897,0.0059238379542,0.0068953666484,0.0079724456961,0.0087014476983,0.0105024853191,0.0074828913189,0.0088944780793,0.0093618996417,0.0033813584709,0.0039383247694,0.0045195180885,0.0051174858160,0.0061393444901,0.0073065657120,0.0065360440686,0.0072544232365,0.0080187396959,0.0088187540221,0.0096586494458,0.0084835212333,0.0091921121376,0.0099522159778,0.1194265917340
34,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0005921741135,0.0007515182440,0.0009423411945,0.0011502252995,0.0014347734149,0.0017552979399,0.0015513751071,0.0017594856331,0.0019530290527,0.0021678622485,0.0031105689425,0.0049006390986,0.0053619703208,0.0058530958037,0.0010583790980,0.0013183686513,0.0015835232303,0.0018542550906,0.0022654223729,0.0027265972748,0.0025831535454,0.0028629887850,0.0031373226352,0.0034181290892,0.0037061476847,0.0065934042321,0.0070893337051,0.0076061766257,0.0014752365040,0.0018966384784,0.0023794348924,0.0029234341076,0.0040135243080,0.0050874990470,0.0064602815799,0.0074087138650,0.0084360780947,0.0092558469291,0.0107689547821,0.0090111399989,0.0103980904358,0.0111214871827,0.0019923463443,0.0023741328403,0.0027675485116,0.0031692686020,0.0040660948962,0.0045632216758,0.0080631819404,0.0089501319538,0.0098908886713,0.0103037872516,0.0118878493256,0.0098409733562,0.0113749522638,0.0114887017864,0.0021451150481,0.0026193556457,0.0031407894431,0.0037118312592,0.0049869913775,0.0060450796560,0.0055499811548,0.0064601961179,0.0074693000912,0.0081522943603,0.0098396674674,0.0069759087926,0.0082918574111,0.0087276101232,0.0032231321042,0.0037540358735,0.0043080329909,0.0048780195795,0.0058520616773,0.0069646642675,0.0061235505914,0.0067965924394,0.0075126724502,0.0082621974150,0.0090490865584,0.0079087438052,0.0085693261001,0.0092779312149,0.1113351745791
35,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0010324316708,0.0011709280905,0.0012997301805,0.0014427005003,0.0020700666625,0.0043925282585,0.0048060274754,0.0052462318077,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0017190745929,0.0019053034183,0.0020878710990,0.0022747462624,0.0024664210665,0.0059097831581,0.0063542933905,0.0068175487105,0.0013845398038,0.0017800342249,0.0022331485902,0.0027437030435,0.0037667751192,0.0047747225028,0.0062092893543,0.0071208735350,0.0081083230285,0.0088962425385,0.0103505637421,0.0087665443348,0.0101158478077,0.0108196088916,0.0018698580256,0.0022281725053,0.0025974012052,0.0029744237732,0.0038161136975,0.0042826774058,0.0077499144835,0.0086024050767,0.0095066118978,0.0099034687109,0.0114259874511,0.0095738529460,0.0110661939931,0.0111768559330,0.0020506894218,0.0025040544651,0.0030025353151,0.0035484404929,0.0047674694527,0.0057789818383,0.0052186342716,0.0060745072680,0.0070233653689,0.0076655832793,0.0092522162570,0.0065352787101,0.0077681060371,0.0081763346288,0.0030812533420,0.0035887873061,0.0041183980742,0.0046632944744,0.0055944603007,0.0066580873375,0.0057579602685,0.0063908199406,0.0070641482964,0.0077689248640,0.0085088348812,0.0074091916266,0.0080280485435,0.0086918949409,0.1043027392911
36,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0013019957205,0.0016739113868,0.0021000117871,0.0025801277876,0.0035422059169,0.0044900610644,0.0059692968636,0.0068456478081,0.0077949318290,0.0085523978112,0.0099505086906,0.0085435034009,0.0098584775080,0.0105443333007,0.0017583800340,0.0020953323686,0.0024425482346,0.0027970933107,0.0035886030069,0.0040273509214,0.0074503759738,0.0082699173309,0.0091391760549,0.0095206941312,0.0109843666744,0.0093302722349,0.0107846447133,0.0108924911605,0.0019672822902,0.0024022077407,0.0028804140151,0.0034041157405,0.0045735634678,0.0055439348861,0.0049300352383,0.0057385770544,0.0066349617463,0.0072416639531,0.0087405535252,0.0061608413801,0.0073230341416,0.0077078733676,0.0029559303651,0.0034428215387,0.0039508915925,0.0044736255700,0.0053669183427,0.0063872847670,0.0054395356231,0.0060373971175,0.0066734893110,0.0073392905787,0.0080382823585,0.0069846836518,0.0075680833003,0.0081938947670,0.0983267372046
